draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
30,-410.9150353871841,0.9912185738926478,0.11939575064939824,4.0,31.0,0.0,412.1831199049211,0.6543934733811113,0.3456065266188887,0.8303960261688423,0.16960397383115766,0.03438894170276346,0.5448329978610534,0.359035924569999,0.038545364704379394,-2814.322016017802
31,-412.77176656295944,0.9071414103075216,0.13148801768081522,3.0,7.0,0.0,416.2143409327794,0.04383255847931794,0.956167441520682,0.27338585091106743,0.7266141490889326,0.31672958762601955,0.12750369996185978,0.0626956821450513,0.026602741137724456,-2818.1443731015643
32,-413.64285733001316,0.6242522516508642,0.1561688010514578,3.0,15.0,0.0,418.8013821867538,0.11841205571398766,0.8815879442860124,0.03562826671583826,0.9643717332841617,-0.38826816457211843,0.3025617389294554,-0.3399462941064934,0.21566009187553947,-2818.1002887477052
33,-410.8812798907206,0.9062576710605443,0.17433156462820298,4.0,15.0,0.0,418.05647129672974,0.8315843337830994,0.16841566621690063,0.6829916076135879,0.3170083923864121,0.12732664776941668,-0.06873528259713571,0.22424584855656335,0.08290905458813615,-2814.0514719163994
34,-412.3860976961231,0.9774105198485813,0.11939575064939824,4.0,31.0,0.0,413.91428912798216,0.8044448368089041,0.1955551631910959,0.13150077213190278,0.8684992278680972,1.0330299991782796,-0.03034055513836239,0.08932755187366566,-0.16576136678285436,-2819.9454075944373
35,-412.41671749291476,0.8943990419242334,0.13148801768081522,5.0,31.0,0.0,416.81303025134656,0.8403752140791563,0.15962478592084373,0.9333584154451391,0.06664158455486091,0.30516158865553694,-0.413647467181646,0.13903014910936592,-0.017498686065910637,-2815.5665540785053
36,-411.8227743830575,0.8659877306919842,0.1561688010514578,3.0,15.0,0.0,416.43522054534066,0.042161717565034854,0.9578382824349652,0.2567580881106623,0.7432419118893376,-0.32210818476066266,0.3253610918575701,0.05022879520226477,0.12644651331384463,-2810.9630822317204
37,-411.0602864034504,0.9998596950399332,0.17433156462820298,3.0,15.0,0.0,411.9508440136214,0.45233923281207733,0.5476607671879227,0.07522273478196538,0.9247772652180346,0.8633475008690336,0.08948539669373456,0.12818685551058664,0.2892683609245619,-2810.7150209964443
38,-416.3342541242727,0.9479522387068345,0.11939575064939824,5.0,47.0,0.0,419.0876116290043,0.9702800552182522,0.029719944781747776,0.6238841238071026,0.37611587619289744,0.07949012849609723,0.862389233346306,0.20047894817331463,1.683758776002412,-2838.2953721884032
39,-411.9665955134056,0.44082437244871725,0.13148801768081522,2.0,3.0,0.0,416.94732602036913,0.8191994046042717,0.18080059539572835,0.8786295409424598,0.12137045905754018,0.3512239795615276,-0.51861771284311,0.27895577225263263,-0.08180792664709584,-2816.6987188859416
